acousticness,artists,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,popularity,speechiness,tempo,valence,year,Song,Weeks on Chart,Average Previous Week Position,Week Position
0.242,the shadows of knight,0.6579999999999999,168293,0.405,6.57e-05,9,0.0943,-9.438,25,0.0356,119.878,0.6659999999999999,1966,oh yeah,6,49.0,111.0
0.227,percy sledge,0.58,170413,0.334,1.01e-06,4,0.101,-11.140999999999998,23,0.0442,70.66,0.457,1966,it tears me up,11,55.0,145.0
0.118,the spencer davis group,0.652,121667,0.67,0.0,5,0.356,-7.443,19,0.0466,136.373,0.775,1966,somebody help me,7,36.0,96.0
0.0177,hermans hermits,0.586,122227,0.609,0.0,2,0.123,-8.558,20,0.0287,92.043,0.556,1966,dandy,11,75.0,173.0
0.568,gene pitney,0.396,132600,0.433,5.73e-05,5,0.516,-9.694,33,0.0357,93.064,0.369,1966,im gonna be strong,12,76.0,165.0
0.5489999999999999,jan  dean,0.593,155733,0.8009999999999999,0.133,0,0.0861,-11.158,20,0.0376,133.974,0.966,1966,popsicle,9,67.0,144.0
0.48,percy sledge,0.385,151173,0.373,2.14e-05,0,0.0559,-7.53,32,0.0293,174.42,0.667,1967,what am i living for,2,6.0,16.0
0.6709999999999999,wes montgomery,0.772,142867,0.4,0.0142,10,0.0821,-12.464,28,0.0348,134.239,0.6729999999999999,1967,windy,11,44.0,102.0
0.547,bob dylan,0.556,276333,0.546,0.0,5,0.0785,-9.615,24,0.033,94.534,0.6409999999999999,1967,rainy day women 12  35,10,83.0,178.0
0.7829999999999999,bob dylan,0.599,294027,0.404,6.64e-05,4,0.469,-13.229,24,0.0369,114.757,0.608,1967,just like a woman,6,52.0,122.0
0.352,james  bobby purify,0.618,128240,0.705,0.0,10,0.489,-9.034,29,0.033,153.951,0.967,1967,shake a tail feather,9,58.0,136.0
0.42,frank sinatra,0.345,182147,0.619,3.31e-06,10,0.246,-9.717,29,0.043,111.535,0.451,1967,this town,5,38.0,85.0
0.158,joan baez,0.522,267200,0.259,0.0,7,0.204,-15.339,33,0.0297,81.072,0.6509999999999999,1968,love is just a fourletter word,4,13.0,25.0
0.215,smokey robinson  the miracles,0.611,138560,0.478,0.0,2,0.146,-13.599,24,0.0278,104.453,0.835,1968,yester love,8,56.0,125.0
0.476,dionne warwick,0.502,182373,0.6609999999999999,1.96e-05,2,0.0296,-8.645,29,0.04,146.851,0.853,1968,promises promises,9,69.0,147.0
0.26,jefferson airplane,0.534,205853,0.6579999999999999,0.00256,2,0.288,-10.035,29,0.0395,118.771,0.752,1968,greasy heart,3,2.0,4.0
0.147,the monkees,0.469,135733,0.546,0.00257,8,0.281,-7.74,25,0.0525,75.801,0.386,1968,valleri,10,84.0,176.0
0.134,sly  the family stone,0.754,166107,0.8759999999999999,0.0403,7,0.483,-10.886,26,0.0518,125.292,0.665,1968,mlady,3,4.0,13.0
0.711,the temptations,0.446,143933,0.349,0.0,7,0.0601,-11.99,23,0.0425,163.446,0.85,1968,please return your love to me,7,61.0,135.0
0.134,the dells,0.322,215307,0.643,0.0,9,0.102,-14.51,24,0.0892,171.43599999999995,0.8029999999999999,1968,there is,11,62.0,145.0
0.00887,four tops,0.58,182400,0.536,0.0,6,0.151,-12.269,30,0.031,103.131,0.544,1968,im in a different world,6,32.0,89.0
0.7240000000000001,james carr,0.528,154453,0.425,0.00207,7,0.11,-8.689,27,0.027,76.277,0.309,1968,the dark end of the street,6,13.0,42.0
0.573,otis redding,0.6659999999999999,141000,0.55,1.84e-06,10,0.122,-8.672,26,0.0612,95.552,0.961,1968,hard to handle,7,34.0,89.0
0.341,percy sledge,0.503,170520,0.251,2.24e-05,9,0.511,-11.052,30,0.026,81.786,0.491,1969,cover me,8,45.0,105.0
0.243,the band,0.7190000000000001,270293,0.67,0.0223,9,0.0618,-9.113,28,0.0903,144.041,0.96,1969,up on cripple creek,14,62.0,136.0
0.565,lou christie,0.703,162320,0.722,1.94e-05,4,0.28,-6.475,30,0.035,125.396,0.973,1969,im gonna make you mine,12,71.0,164.0
0.229,quincy jones,0.503,311867,0.297,0.00119,2,0.0831,-16.374000000000002,28,0.0314,124.965,0.356,1969,killer joe,3,21.0,47.0
0.0829,the woolies,0.531,123493,0.408,3.4e-06,11,0.37,-17.054000000000002,31,0.0307,93.191,0.901,1969,who do you love,3,3.0,9.0
0.0368,the archies,0.625,162151,0.472,0.0,2,0.148,-11.18,32,0.0387,109.302,0.617,1969,jingle jangle,13,73.0,164.0
0.626,percy sledge,0.493,201573,0.267,1.49e-05,2,0.365,-11.878,28,0.0238,81.86,0.615,1969,warm and tender love,9,68.0,151.0
0.123,canned heat,0.76,170120,0.7020000000000001,1.38e-06,0,0.0807,-12.382,34,0.0362,118.783,0.885,1970,lets work together,11,57.0,135.0
0.0564,stephen stills,0.296,185493,0.545,9.68e-06,7,0.11,-13.079,29,0.0372,87.85700000000001,0.7070000000000001,1970,sit yourself down,6,56.0,115.0
0.299,the delfonics,0.265,143333,0.775,0.0198,0,0.18,-5.524,30,0.0369,164.528,0.802,1970,funny feeling,2,5.0,11.0
0.417,sly  the family stone,0.4370000000000001,234347,0.679,5.47e-06,11,0.295,-10.878,25,0.0752,101.427,0.7490000000000001,1970,sing a simple song,4,11.0,20.0
0.0961,the jazz crusaders,0.5539999999999999,242680,0.7040000000000001,0.0511,1,0.0584,-9.014,32,0.041,176.895,0.841,1970,way back home,2,1.0,18.0
0.113,tom jones,0.439,197820,0.5670000000000001,0.000119,11,0.116,-7.559,38,0.03,119.882,0.402,1970,daughter of darkness,9,77.0,158.0
0.21,sly  the family stone,0.813,140213,0.532,0.0249,2,0.0731,-10.329,25,0.0296,114.565,0.723,1970,everyday people,19,76.0,180.0
0.8109999999999999,marty robbins,0.471,215107,0.282,0.0,0,0.104,-11.428,31,0.0302,102.549,0.304,1970,my woman my woman my wife,8,41.0,105.0
0.00358,spirit,0.687,240160,0.625,0.019,7,0.635,-9.114,29,0.0309,105.107,0.802,1970,mr skin,2,3.0,15.0
0.652,the delfonics,0.524,168600,0.698,0.000108,5,0.1639999999999999,-5.317,27,0.0348,75.592,0.594,1970,when you get right down to it,8,36.0,85.0
0.161,the charlie daniels band,0.511,214200,0.716,0.0,0,0.103,-6.902,27,0.058,135.127,0.911,1970,the devil went down to georgia,18,72.0,176.0
0.777,sergio mendes  brasil 66,0.596,165440,0.457,2.77e-05,0,0.0606,-16.43,31,0.0354,114.563,0.726,1970,the look of love,14,77.0,175.0
0.599,sergio mendes  brasil 66,0.626,197333,0.458,0.0,5,0.431,-14.709,31,0.0317,121.479,0.893,1970,pretty world,6,27.0,69.0
0.155,engelbert humperdinck,0.253,183613,0.55,2.05e-05,2,0.0786,-7.7429999999999986,38,0.0305,100.011,0.643,1971,sweetheart,11,39.0,96.0
0.433,the osmonds,0.6,163093,0.909,0.0,1,0.337,-5.154,32,0.0742,141.678,0.94,1971,down by the lazy river,14,83.0,175.0
0.307,the supremes,0.522,181360,0.701,0.044,5,0.39,-9.071,36,0.0372,157.257,0.925,1971,nathan jones,10,67.0,153.0
0.51,the dramatics,0.332,310973,0.478,0.0007769999999999,8,0.334,-12.6,29,0.0928,72.815,0.479,1971,in the rain,13,81.0,173.0
0.00254,the doors,0.401,319493,0.7070000000000001,0.447,0,0.0818,-12.741,37,0.0733,147.71200000000005,0.823,1972,the mosquito,4,14.0,27.0
0.0164,nolan porter,0.7559999999999999,201533,0.578,0.122,5,0.0829,-11.833,44,0.0338,123.311,0.8009999999999999,1972,if i could only be sure,4,4.0,20.0
0.121,johnny nash,0.654,182467,0.38,0.0103,2,0.146,-13.238,36,0.0924,84.583,0.851,1972,stir it up,14,71.0,160.0
0.906,aretha franklin,0.475,240827,0.269,0.000936,0,0.1,-15.305,32,0.0676,146.262,0.272,1972,day dreaming,12,84.0,173.0
0.473,sonny  cher,0.54,194400,0.4920000000000001,0.0,0,0.046,-9.087,30,0.0286,121.832,0.552,1972,baby dont go,12,73.0,167.0
0.795,simon  garfunkel,0.276,293120,0.236,9.67e-05,3,0.366,-13.742,35,0.0299,83.611,0.261,1972,bridge over troubled water,14,93.0,180.0
0.812,the delfonics,0.377,182280,0.46,9.02e-06,9,0.203,-10.227,29,0.0328,143.583,0.483,1972,walk right up to the sun,6,14.0,35.0
0.826,simon  garfunkel,0.341,186973,0.213,0.0485,4,0.183,-17.736,35,0.0314,147.115,0.233,1972,el condor pasa if i could,11,70.0,149.0
0.304,marvin gaye,0.471,284280,0.461,0.000199,0,0.244,-14.936,29,0.0349,84.361,0.7879999999999999,1973,you sure love to ball,6,40.0,91.0
0.0384,barry white,0.391,497427,0.27,0.000216,10,0.0948,-14.356,34,0.0332,106.282,0.249,1973,ive got so much to give,11,53.0,124.0
0.464,jj cale,0.764,176000,0.344,0.7440000000000001,5,0.0745,-16.135,32,0.0686,87.336,0.752,1973,lies,8,45.0,105.0
0.0408,barry white,0.509,476067,0.8140000000000001,2.730000000000001e-05,7,0.0668,-10.11,37,0.0611,86.786,0.921,1973,never never gonna give ya up,18,74.0,169.0
0.795,the temptations,0.474,280040,0.1669999999999999,0.0068,7,0.093,-16.528,31,0.0296,79.077,0.362,1973,hey girl i like your style,11,51.0,118.0
0.017,suzi quatro,0.6459999999999999,214400,0.831,0.91,10,0.422,-6.011,49,0.16,133.431,0.593,1973,can the can,4,41.0,80.0
0.0324,jefferson starship,0.527,310067,0.691,0.00157,9,0.294,-10.985,28,0.0344,130.35399999999998,0.868,1974,ride the tiger,5,8.0,29.0
0.338,the beach boys,0.613,190333,0.479,1.89e-05,1,0.0694,-11.299,26,0.0288,136.766,0.79,1974,help me rhonda,14,80.0,180.0
0.176,the marshall tucker band,0.442,404960,0.6659999999999999,0.066,2,0.177,-9.103,25,0.042,109.168,0.858,1974,this ol cowboy,4,9.0,40.0
0.369,barry manilow,0.399,192107,0.496,1.52e-05,7,0.114,-10.148,30,0.0349,97.644,0.465,1974,cant smile without you,19,84.0,176.0
0.0143,dave mason,0.62,194760,0.8690000000000001,0.0,2,0.117,-8.392999999999999,25,0.0561,120.731,0.935,1974,let it go let it flow,8,40.0,100.0
0.7979999999999999,the beach boys,0.563,112067,0.603,0.0,8,0.0487,-11.226,26,0.0336,159.93200000000004,0.972,1974,shut down,13,61.0,140.0
0.0735,commodores,0.897,224773,0.6759999999999999,0.0224,9,0.0247,-7.102,31,0.0541,111.037,0.962,1974,i feel sanctified,8,19.0,45.0
0.344,mac davis,0.634,171960,0.428,0.00253,9,0.0997,-16.535999999999998,26,0.0471,120.161,0.61,1974,one hell of a woman,28,59.0,162.0
0.439,barry manilow,0.308,214107,0.408,0.00311,0,0.0764,-10.844,28,0.0279,143.099,0.442,1974,looks like we made it,19,73.0,180.0
0.7609999999999999,jim croce,0.685,230213,0.455,9.25e-06,7,0.0898,-11.649,25,0.0336,129.993,0.831,1974,operator thats not the way it feels,12,67.0,151.0
0.207,al green,0.6890000000000001,199973,0.512,5.99e-05,7,0.0699,-8.917,29,0.0308,106.795,0.6970000000000001,1975,you ought to be with me,15,78.0,176.0
0.609,chuck mangione,0.414,291800,0.349,0.191,0,0.0946,-13.947,31,0.0408,73.574,0.356,1975,chase the clouds away,4,2.0,5.0
0.585,lou reed,0.5670000000000001,292173,0.451,0.000387,5,0.7090000000000001,-17.533,42,0.116,94.749,0.501,1975,walk on the wild side,14,59.0,153.0
0.429,the marshall tucker band,0.404,223760,0.893,7.62e-06,7,0.81,-4.383,28,0.115,89.421,0.537,1975,it takes time,3,16.0,38.0
0.152,al green,0.616,186333,0.542,1.28e-05,10,0.0717,-9.399,29,0.0382,95.62,0.83,1975,look what you done for me,12,86.0,175.0
0.7190000000000001,billy paul,0.63,430587,0.583,0.00339,0,0.0923,-9.554,34,0.0434,97.486,0.5489999999999999,1975,lets make a baby,4,13.0,31.0
0.816,carly simon,0.563,221253,0.489,0.0,9,0.148,-7.689,30,0.0264,102.667,0.495,1975,legend in your own time,10,35.0,91.0
0.8140000000000001,gene pitney,0.7,149587,0.344,0.0,9,0.141,-13.3,42,0.0458,110.782,0.7040000000000001,1975,if i didnt have a dime to play the jukebox,7,27.0,76.0
0.108,zz top,0.7,263627,0.5920000000000001,0.0184,11,0.118,-10.434,32,0.0681,109.847,0.906,1976,its only love,11,39.0,102.0
0.272,waylon jennings,0.79,165360,0.5429999999999999,0.0857,7,0.0814,-11.697,30,0.0327,109.407,0.85,1976,im a ramblin man,7,14.0,45.0
0.6779999999999999,glen campbell,0.5670000000000001,202520,0.575,2.33e-05,11,0.0745,-6.617999999999999,34,0.0255,105.461,0.62,1976,dont pull your lovethen you can tell me goodbye,10,56.0,133.0
0.276,firefall,0.494,230667,0.6659999999999999,0.0,2,0.159,-9.536,29,0.0518,140.54399999999998,0.6509999999999999,1976,livin aint livin,8,43.0,105.0
0.682,charlie daniels,0.674,318200,0.772,0.0,0,0.278,-4.922,28,0.0435,96.1,0.949,1976,uneasy rider,12,72.0,165.0
0.161,tower of power,0.752,186733,0.585,0.0188,0,0.402,-13.004,30,0.112,116.641,0.957,1976,you ought to be havin fun,8,27.0,58.0
0.155,thin lizzy,0.451,270000,0.583,2.85e-05,8,0.19,-13.569,28,0.0469,79.991,0.762,1976,the boys are back in town,17,65.0,160.0
0.138,heatwave,0.504,373907,0.22,1.49e-06,2,0.0956,-15.29,29,0.0305,76.028,0.219,1977,always and forever,20,59.0,149.0
0.7809999999999999,david dundas,0.8640000000000001,199933,0.5489999999999999,0.0143,7,0.0996,-9.741,49,0.0555,105.045,0.718,1977,jeans on,21,62.0,151.0
0.461,james taylor,0.748,196640,0.532,8.52e-05,1,0.0757,-9.103,32,0.0286,102.048,0.477,1977,everyday,11,31.0,71.0
0.47,the doobie brothers,0.659,185120,0.271,0.0005809999999999,0,0.0655,-13.323,31,0.0451,101.585,0.906,1977,you belong to me,4,15.0,38.0
0.371,al green,0.55,289427,0.4270000000000001,1.89e-06,5,0.266,-14.106,32,0.0503,148.009,0.612,1977,belle,5,12.0,31.0
0.35,eddie money,0.672,185733,0.72,5.460000000000001e-05,0,0.162,-6.502999999999999,29,0.0319,95.71,0.79,1977,maybe im a fool,13,61.0,142.0
0.741,the doobie brothers,0.731,207533,0.371,0.00779,0,0.0903,-13.187,30,0.0402,143.613,0.96,1977,minute by minute,14,68.0,156.0
0.639,james taylor,0.785,263800,0.5589999999999999,0.00163,4,0.125,-9.011,30,0.0295,123.89,0.588,1977,never die young,5,16.0,36.0
0.929,john denver,0.547,189547,0.176,3.89e-05,5,0.133,-13.38,33,0.0297,106.677,0.535,1977,how can i leave you again,10,36.0,102.0
0.455,the moody blues,0.354,301640,0.396,0.0258,2,0.188,-16.090999999999998,34,0.0282,102.441,0.403,1978,driftwood,7,27.0,75.0
0.101,david gates,0.743,271893,0.443,0.000683,0,0.136,-14.524,34,0.0301,96.481,0.715,1978,took the last train,14,47.0,127.0
0.0296,dan hartman,0.73,320480,0.723,3.47e-05,9,0.0552,-7.545,38,0.0682,128.996,0.935,1978,instant replay,17,47.0,129.0
0.7909999999999999,todd rundgren,0.57,218440,0.397,0.00017,0,0.0789,-8.93,27,0.0389,172.547,0.235,1978,can we still be friends,15,45.0,129.0
0.252,warren zevon,0.8290000000000001,218280,0.614,0.733,7,0.0986,-9.103,30,0.0331,105.103,0.966,1978,werewolves of london,12,62.0,144.0
0.415,waylon jennings,0.779,175000,0.627,0.162,4,0.0608,-12.044,29,0.0271,113.311,0.723,1979,are you sure hank done it this way,9,30.0,73.0
2.54e-05,isaac hayes,0.8640000000000001,435160,0.691,0.778,8,0.0415,-9.118,32,0.0626,136.701,0.962,1979,dont let go,21,59.0,149.0
0.191,kenny loggins,0.5770000000000001,275733,0.573,0.0113,4,0.615,-11.357,30,0.0355,113.076,0.574,1979,keep the fire,13,41.0,116.0
0.203,kansas,0.627,218693,0.92,2.53e-06,9,0.2,-4.892,31,0.0518,136.931,0.952,1979,people of the south wind,12,63.0,140.0
0.732,the alan parsons project,0.556,292840,0.639,0.00214,7,0.128,-8.802,36,0.0382,134.721,0.5670000000000001,1979,damned if i do,17,55.0,133.0
0.0355,donna summer,0.773,251054,0.636,0.000387,7,0.315,-12.956,30,0.0328,120.283,0.86,1979,dim all the lights,21,73.0,178.0
0.27,dottie west,0.767,180773,0.476,0.0,11,0.0619,-8.881,29,0.322,75.069,0.964,1979,a lesson in leavin,5,21.0,49.0
0.0404,sammy hagar,0.677,229267,0.616,1.76e-05,2,0.0704,-13.019,28,0.0306,125.969,0.8240000000000001,1979,plain jane,7,17.0,42.0
0.172,narada michael walden,0.759,397133,0.598,0.207,0,0.0995,-14.045,40,0.053,113.807,0.914,1979,i shoulda loved ya,6,22.0,62.0
0.322,warren zevon,0.6940000000000001,188200,0.726,0.0,11,0.293,-12.987,31,0.0427,121.977,0.968,1980,a certain girl,7,31.0,78.0
0.782,alabama,0.207,231267,0.24,6.62e-06,5,0.895,-15.468,29,0.0321,84.084,0.135,1980,lady down on love,6,18.0,44.0
0.000252,stevie wonder,0.728,278965,0.4320000000000001,0.0111,9,0.095,-15.269,28,0.0329,113.593,0.816,1980,i aint gonna stand for it,19,66.0,162.0
0.0553,alice cooper,0.685,171133,0.728,2.25e-06,7,0.0801,-8.987,36,0.0371,121.882,0.899,1980,clones were all,9,47.0,109.0
0.11,aurra,0.7490000000000001,385760,0.595,0.00013,7,0.0497,-11.059,30,0.0597,116.531,0.919,1980,make up your mind,7,22.0,53.0
0.419,aerosmith,0.354,264960,0.453,4.84e-05,1,0.321,-11.296,32,0.0257,77.953,0.275,1980,dream on,29,57.0,171.0
0.183,queen,0.628,169173,0.7140000000000001,0.0,9,0.161,-10.107,28,0.0384,137.73,0.802,1980,need your loving tonight,11,42.0,102.0
0.201,earth wind  fire,0.72,244787,0.626,4.57e-05,11,0.0575,-10.509,37,0.035,123.029,0.913,1980,and love goes on,7,32.0,75.0
0.018,bow wow wow,0.472,193173,0.8420000000000001,0.181,8,0.329,-10.719,32,0.0553,139.488,0.716,1980,do you wanna hold me,4,20.0,42.0
0.6759999999999999,teddy pendergrass,0.477,303720,0.375,0.0,4,0.144,-12.549,29,0.0535,129.894,0.301,1980,cant we try,12,30.0,87.0
0.0005269999999999,garland jeffreys,0.647,185573,0.645,0.00201,11,0.0914,-11.395,34,0.0307,117.683,0.902,1981,96 tears,7,24.0,62.0
0.507,jimmy buffett,0.632,192907,0.349,0.0,5,0.126,-14.415,28,0.0332,127.962,0.556,1981,its my job,8,32.0,78.0
0.0354,kool  the gang,0.894,285373,0.514,6.36e-05,0,0.153,-14.14,40,0.0648,119.174,0.89,1981,steppin out,2,11.0,20.0
0.0976,the j geils band,0.5770000000000001,291640,0.621,1.33e-05,4,0.0813,-12.231,32,0.0266,106.94,0.534,1981,angel in blue,11,45.0,109.0
0.385,juice newton,0.253,244040,0.429,1.31e-06,1,0.214,-10.072,31,0.0275,176.843,0.433,1981,break it to me gently,17,63.0,162.0
0.52,diana ross,0.652,173413,0.8,7.56e-05,4,0.5660000000000001,-5.462999999999999,28,0.0738,160.105,0.961,1981,why do fools fall in love,20,71.0,169.0
0.151,jim steinman,0.628,387267,0.637,0.00109,0,0.262,-13.175,38,0.0294,110.447,0.755,1981,rock and roll dreams come through,16,48.0,124.0
0.448,eric clapton,0.68,228493,0.537,0.0307,4,0.145,-15.514,29,0.0751,191.22,0.501,1982,lay down sally,23,79.0,176.0
0.337,donna summer,0.836,260200,0.715,0.002,7,0.0878,-7.377000000000002,30,0.0409,132.276,0.889,1982,love is in control finger on the trigger,18,65.0,164.0
0.159,don henley,0.624,213787,0.957,0.0,10,0.0355,-6.388,39,0.0379,157.72,0.971,1982,johnny cant read,11,39.0,105.0
0.0329,three dog night,0.588,212827,0.6970000000000001,2.42e-06,2,0.186,-13.944,28,0.0317,129.17,0.97,1982,joy to the world,17,89.0,180.0
0.903,willie nelson,0.426,211333,0.179,0.00392,2,0.129,-16.334,33,0.0306,73.16199999999998,0.0646,1982,let it be me,12,39.0,109.0
0.516,rick springfield,0.695,153400,0.4920000000000001,0.0,2,0.0933,-11.344,29,0.074,125.562,0.878,1982,i get excited,12,48.0,124.0
0.0748,aretha franklin,0.826,400987,0.609,8.41e-06,11,0.233,-8.149,37,0.141,119.539,0.862,1982,jump to it,12,53.0,138.0
0.731,karla bonoff,0.736,216000,0.419,4.67e-05,11,0.129,-12.423,29,0.0324,104.013,0.6629999999999999,1982,personally,18,64.0,147.0
0.0988,matthew wilder,0.815,276240,0.718,8.65e-05,9,0.031,-11.287,37,0.0482,108.719,0.883,1983,the kids american,13,49.0,122.0
0.0868,loverboy,0.529,230000,0.667,0.0,8,0.0714,-12.529000000000002,31,0.0539,150.60299999999995,0.7020000000000001,1983,queen of the broken hearts,12,48.0,120.0
0.3670000000000001,lionel richie,0.514,191493,0.303,6.24e-05,5,0.101,-17.269000000000002,34,0.0301,131.705,0.22,1983,stuck on you,19,77.0,176.0
0.273,neil diamond,0.472,201133,0.377,0.000407,5,0.083,-13.643,39,0.0285,110.354,0.725,1983,girl youll be a woman soon,11,72.0,164.0
0.8290000000000001,barbra streisand,0.202,225960,0.197,4.8e-05,11,0.371,-15.961,37,0.0398,89.19,0.0894,1983,the way he makes me feel,15,43.0,109.0
0.239,men at work,0.42,285333,0.8290000000000001,0.0,4,0.102,-4.76,31,0.0989,146.915,0.6,1983,dr heckyll  mr jive,11,54.0,131.0
0.00123,rem,0.36,245787,0.861,0.0217,9,0.126,-7.089,28,0.0493,155.121,0.721,1983,radio free europe,5,17.0,40.0
0.184,jeffrey osborne,0.758,231173,0.505,0.0,10,0.128,-11.929,27,0.04,115.116,0.742,1983,dont you get so mad,14,55.0,136.0
0.0226,aretha franklin,0.755,375107,0.7020000000000001,0.0,1,0.0386,-8.539,40,0.157,122.338,0.804,1983,get it right,8,28.0,71.0
0.438,golden earring,0.7040000000000001,340027,0.816,0.00891,11,0.354,-7.121,54,0.0309,131.577,0.83,1984,when the lady smiles,4,20.0,44.0
0.308,glenn frey,0.67,259827,0.501,0.00522,5,0.224,-13.108,34,0.0291,123.924,0.89,1984,smugglers blues,19,64.0,160.0
0.156,gloria estefan,0.708,240720,0.8170000000000001,0.0,7,0.111,-6.689,38,0.0383,128.871,0.853,1984,everlasting love,20,58.0,133.0
0.142,gino vannelli,0.652,188600,0.944,0.00482,9,0.119,-4.725,37,0.051,129.031,0.6729999999999999,1985,black cars,16,38.0,105.0
0.49,billy joel,0.6890000000000001,208187,0.826,9.03e-05,2,0.0436,-7.187,31,0.0342,133.847,0.867,1985,movin out anthonys song,14,63.0,151.0
0.126,steely dan,0.519,278773,0.743,0.0,2,0.0869,-10.38,27,0.0378,135.239,0.732,1985,reeling in the years,16,69.0,162.0
0.529,steely dan,0.647,272133,0.459,0.000175,2,0.0949,-14.027,27,0.0377,116.123,0.622,1985,rikki dont lose that number,19,66.0,175.0
0.239,billy joel,0.603,233187,0.852,2.97e-06,0,0.0901,-6.825,30,0.15,76.258,0.78,1985,only the good die young,13,55.0,138.0
0.113,talking heads,0.715,212027,0.72,4.72e-06,9,0.226,-10.892,28,0.0334,126.174,0.964,1985,and she was,20,22.0,84.0
0.0678,roger daltrey,0.602,276067,0.6,0.0,1,0.104,-13.692,28,0.031,115.8,0.3720000000000001,1985,after the fire,13,34.0,95.0
0.242,the kinks,0.489,235413,0.743,2.22e-05,0,0.0748,-11.963,31,0.0668,153.016,0.91,1986,come dancing,17,71.0,171.0
0.406,atlantic starr,0.588,242200,0.395,0.0,10,0.206,-13.314,28,0.0326,133.884,0.345,1986,if your heart isnt in it,12,28.0,78.0
0.458,alabama,0.463,216440,0.296,0.00609,3,0.102,-17.0,29,0.0252,90.568,0.375,1986,feels so right,22,53.0,145.0
0.373,atlantic starr,0.594,242267,0.362,0.0,10,0.144,-14.589,28,0.0333,134.129,0.3670000000000001,1986,if your heart isnt in it,12,28.0,78.0
0.812,the dramatics,0.378,332293,0.469,0.0011,5,0.121,-13.897,28,0.0658,142.201,0.609,1986,toast to the fool,9,20.0,60.0
0.0651,icehouse,0.66,222200,0.738,0.0144,5,0.116,-11.294,47,0.0287,115.813,0.7040000000000001,1986,no promises,9,15.0,38.0
0.00208,eddie money,0.5589999999999999,235640,0.7190000000000001,0.0,9,0.539,-10.685,29,0.0548,117.044,0.67,1986,we should be sleeping,3,7.0,18.0
0.0354,huey lewis  the news,0.64,239600,0.669,1.5399999999999998e-05,2,0.365,-11.029000000000002,32,0.0305,108.155,0.883,1986,i know what i like,14,72.0,165.0
0.425,emerson lake  powell,0.472,218825,0.473,0.00153,10,0.145,-12.418,31,0.0437,77.055,0.231,1986,touch and go,8,27.0,73.0
